Date,Open,High,Low,Close,Volume
2010-01-01,18.58194607500004,18.65258842103793,18.46525137759079,18.58194607500004,59049
2010-01-04,18.58194607500004,18.673394114004672,17.937913817354538,17.938163025801,50000
2010-01-05,17.938163025801,18.06852665868763,17.86823385811039,17.870026587286098,68726
2010-01-06,17.870026587286098,18.291205757042587,17.687991129854193,18.242880361591162,50000
2010-01-07,18.242880361591162,18.258876435254933,17.749610161452285,17.806894541348033,50000
2010-01-08,17.806894541348033,17.92543768846695,17.609069849095285,17.751104059283193,50000
2010-01-11,17.751104059283193,18.142402300930012,17.735980387309436,17.9160589281915,86110
2010-01-12,17.9160589281915,18.06566603497262,17.790807958934025,18.03655240370653,50000
2010-01-13,18.03655240370653,18.13259419373914,17.91505525873172,18.048243985097088,50000
2010-01-14,18.048243985097088,18.195077745778466,17.768887314002477,17.870220540166788,50000
2010-01-15,17.870220540166788,18.59481670229625,17.822916138735657,18.52818878182319,50000
2010-01-18,18.52818878182319,18.702536980573118,18.355409065485258,18.620880362052823,50000
2010-01-19,18.620880362052823,18.92125507404686,18.520919242020366,18.553559462835878,50000
2010-01-20,18.553559462835878,18.60025936047439,18.34979273731259,18.494524087459894,55645
2010-01-21,18.494524087459894,18.68064647140237,18.487053649670525,18.645829644045612,52672
2010-01-22,18.645829644045612,18.714241772683938,18.497513170687142,18.669961274541205,50000
2010-01-25,18.669961274541205,18.682472560094403,18.579246421283862,18.590626579716652,69204
2010-01-26,18.590626579716652,18.784466158294318,18.33528989420569,18.383694918931074,50000
2010-01-27,18.383694918931074,18.388070879229332,18.176692265733916,18.30751383276478,65521
2010-01-28,18.30751383276478,18.31151478259816,17.994488435284367,18.06265661139609,50000
2010-01-29,18.06265661139609,18.439306936276818,17.822487857643676,18.247482600332088,50000
2010-02-01,18.247482600332088,18.33833846251872,17.88363058183062,18.000592933898943,50000
2010-02-02,18.000592933898943,18.39334473592464,17.904061022607777,18.322623505931194,50000
2010-02-03,18.322623505931194,18.342503953100238,18.26094713843573,18.3166932639923,82702
2010-02-04,18.3166932639923,18.574584790776772,18.2602384370156,18.39900756464341,79607
2010-02-05,18.39900756464341,18.41543538155109,18.181770843964962,18.228883716082997,50000
2010-02-08,18.228883716082997,18.608553946600956,18.077323183324594,18.48628523449368,70758
2010-02-09,18.48628523449368,18.839266398800653,18.242660354815566,18.757004062052882,108415
2010-02-10,18.757004062052882,19.0653135127152,18.653896019254432,18.88721312431886,50000
2010-02-11,18.88721312431886,18.88777152397139,18.697853306192037,18.774177764456752,50000
2010-02-12,18.774177764456752,19.28278961991486,18.64317410206361,19.098905147522657,50000
2010-02-15,19.098905147522657,19.215178814052894,18.924482838312414,19.040547097078104,108636
2010-02-16,19.040547097078104,19.141410194500146,18.686479207215708,18.789117790172135,50000
2010-02-17,18.789117790172135,18.9123237455593,18.633136907146504,18.822608314761546,50000
2010-02-18,18.822608314761546,19.19911677360061,18.750920766810726,19.183234713970105,127263
2010-02-19,19.183234713970105,19.209878306081745,18.908312088626257,19.072373562212576,50000
2010-02-22,19.072373562212576,19.269100860350402,18.980283899584876,19.005446339254625,50000
2010-02-23,19.005446339254625,19.104779867862312,18.72937355901009,18.812512765299143,50000
2010-02-24,18.812512765299143,19.041310534792608,18.749787466241404,18.881625381710204,50000
2010-02-25,18.881625381710204,18.887426665219824,18.63925487449651,18.77395036928044,50000
2010-02-26,18.77395036928044,19.086154264260912,18.666855332271147,19.074334341437982,50000
2010-03-01,19.074334341437982,19.223029753258707,18.796828657088643,19.078287632956584,50000
2010-03-02,19.078287632956584,19.325127156165543,18.697321789347114,18.777392755904966,56126
2010-03-03,18.777392755904966,18.959114881977218,18.407228465237836,18.52752765335724,50000
2010-03-04,18.52752765335724,18.82347771800384,18.491422610226813,18.686213144601922,57524
2010-03-05,18.686213144601922,18.753601574783378,18.179436063663033,18.389381363717625,50000
2010-03-08,18.389381363717625,18.744241663843354,18.3710071981159,18.676299446580035,50000
2010-03-09,18.676299446580035,18.789580999281164,18.489564391586054,18.506783946826573,50000
2010-03-10,18.506783946826573,18.788766904528988,18.386975593881967,18.724838224797413,50000
2010-03-11,18.724838224797413,18.84194227228949,18.425410486287202,18.454291673349413,79286
2010-03-12,18.454291673349413,18.812624013686143,18.44194340309576,18.748021059024662,50000
2010-03-15,18.748021059024662,18.788237149029452,18.66318225837874,18.77274890759692,50000
2010-03-16,18.77274890759692,18.79952261851196,18.550451889014486,18.637203944075953,97431
2010-03-17,18.637203944075953,18.721095322070607,18.480185536463726,18.570080795810632,50000
2010-03-18,18.570080795810632,18.683114736610705,18.224276091609592,18.399042139050216,50000
2010-03-19,18.399042139050216,18.48571818372647,18.25473916938497,18.33539189200108,50000
