Date,Open,High,Low,Close,Volume
2010-01-01,19.44107564846864,19.534883784103254,19.360177651163678,19.44107564846864,50000
2010-01-04,19.44107564846864,19.441925544968164,19.04050506380132,19.20093921322354,50000
2010-01-05,19.20093921322354,19.405860867688844,19.139110765587102,19.335875930284043,50000
2010-01-06,19.335875930284043,19.78407300376956,19.12608002175361,19.594046213406163,55193
2010-01-07,19.594046213406163,19.662996459022054,18.85285361064392,19.09827614121063,50000
2010-01-08,19.09827614121063,19.133649359774342,18.76619640015958,18.78570043589291,80767
2010-01-11,18.78570043589291,18.92027260268607,18.53643345292441,18.689145985842178,98091
2010-01-12,18.689145985842178,18.96521829000736,18.48000120791388,18.623335410180058,50000
2010-01-13,18.623335410180058,18.732445811659485,18.250420033331068,18.391374194664024,101022
2010-01-14,18.391374194664024,18.508356712912647,18.092752444567015,18.202837985107568,50000
2010-01-15,18.202837985107568,18.29987532844592,18.1885779584404,18.231112728810764,50000
2010-01-18,18.231112728810764,18.755744187554207,18.068783146945524,18.710747430703073,50000
2010-01-19,18.710747430703073,19.26411495138942,18.542762475184205,19.077048849196444,50000
2010-01-20,19.077048849196444,19.133644681037033,18.90846128947975,18.949096490433543,50000
2010-01-21,18.949096490433543,19.338458299043445,18.840733684452577,19.25961468707821,105619
2010-01-22,19.25961468707821,19.338228241749594,18.769841692734133,18.905334117905976,50000
2010-01-25,18.905334117905976,19.308102186368778,18.880852835622882,19.21788885527728,50000
2010-01-26,19.21788885527728,19.31882874604773,18.594494061629103,18.826731311212754,71278
2010-01-27,18.826731311212754,19.46870861181085,18.677157013257293,19.310942637007418,50000
2010-01-28,19.310942637007418,19.535359014507225,19.2198903391119,19.485166764917643,64205
2010-01-29,19.485166764917643,19.669518188547528,19.069298268097253,19.094748572591524,50000
2010-02-01,19.094748572591524,19.208363144629587,19.01309138787727,19.01900522748113,50000
2010-02-02,19.01900522748113,19.78590700814134,18.905123697016954,19.757453853900667,50000
2010-02-03,19.757453853900667,19.78962998915121,19.40939221921573,19.448217794380096,50000
2010-02-04,19.448217794380096,19.54220461877008,18.872609584046007,18.981875576428184,83873
2010-02-05,18.981875576428184,18.99857754547306,18.838735651057945,18.86510896362746,50000
2010-02-08,18.86510896362746,19.161091187816258,18.827519221817326,19.117056713195733,50000
2010-02-09,19.117056713195733,19.462019943177935,19.095655921196432,19.40068922712055,50000
2010-02-10,19.40068922712055,19.47232724507369,19.17503321808754,19.42642181776706,50000
2010-02-11,19.42642181776706,19.942391049326805,19.226133211901725,19.71493714927014,105873
2010-02-12,19.71493714927014,20.048052527941394,19.611086885063806,20.034496526431596,50000
2010-02-15,20.034496526431596,20.339564251693506,19.961712536648303,20.12639407019986,50000
2010-02-16,20.12639407019986,20.15269078878895,19.875223250841533,19.928602776199067,85255
2010-02-17,19.928602776199067,19.966173253848982,19.904666051538804,19.925037627430445,86358
2010-02-18,19.925037627430445,19.977516249833744,19.776174264299378,19.857612091931284,50000
2010-02-19,19.857612091931284,20.141061583112183,19.84015407285589,20.054677898625254,50000
2010-02-22,20.054677898625254,20.072254443437426,19.785029289320885,19.940768918602497,50000
2010-02-23,19.940768918602497,20.086898122569867,19.653747741438828,19.71874289848504,55865
2010-02-24,19.71874289848504,19.757308530814814,19.39150749293552,19.473763740349952,52616
2010-02-25,19.473763740349952,19.821273757451856,19.336775664223016,19.800573991081894,50000
2010-02-26,19.800573991081894,20.076280024007037,19.659146735455348,19.967675955134332,50000
2010-03-01,19.967675955134332,20.43897674314138,19.933329722981266,20.335820059040376,50000
2010-03-02,20.335820059040376,20.340484914861555,19.539682575829776,19.63626326396593,58401
2010-03-03,19.63626326396593,19.70723620815065,19.625774449749954,19.704261623559947,50000
2010-03-04,19.704261623559947,19.954069344288136,19.6707682614179,19.933452067109638,50000
2010-03-05,19.933452067109638,20.22874231239671,19.85863252740582,20.166824483009048,50000
2010-03-08,20.166824483009048,20.425876857827067,20.06189855454784,20.390999682739963,50000
2010-03-09,20.390999682739963,20.899629123158537,20.382279610528528,20.689993806679166,50000
2010-03-10,20.689993806679166,20.96205839978243,20.599881397207213,20.833212225206204,50000
2010-03-11,20.833212225206204,20.929899358332893,20.830150037030652,20.857081936251767,50000
2010-03-12,20.857081936251767,21.240812820208614,20.830230642111065,20.911261563133316,50000
2010-03-15,20.911261563133316,21.316679448884113,20.837224908430112,21.198171422858003,50000
2010-03-16,21.198171422858003,21.358150254820366,20.95544263802034,21.044528960552864,116051
2010-03-17,21.044528960552864,21.165799270847533,20.653365873405356,20.662932650727466,50000
2010-03-18,20.662932650727466,20.75702516221379,20.53509733376882,20.551540198140057,50000
2010-03-19,20.551540198140057,20.64825664340438,20.301468009314643,20.36458341286533,50000
2010-03-22,20.36458341286533,20.372545027808812,19.877092350516495,20.06709998483931,50000
2010-03-23,20.06709998483931,20.46731169237982,19.89996332344902,20.44708258652911,50000
