Date,Open,High,Low,Close,Volume
2010-01-01,20.21978692840376,20.255616546355785,20.058867643060104,20.21978692840376,56894
2010-01-04,20.21978692840376,20.22808893267339,19.81987410869224,20.037457918943996,61505
2010-01-05,20.037457918943996,20.102306207934134,19.896605093415907,20.015909241440223,50000
2010-01-06,20.015909241440223,20.60139133588798,19.98663100688151,20.456529238340813,50000
2010-01-07,20.456529238340813,20.466969749034014,19.653189723555826,19.815308375333117,50000
2010-01-08,19.815308375333117,20.132687102776814,19.55522909628846,19.596964016346682,50000
2010-01-11,19.596964016346682,19.706573837914988,19.59384780942787,19.69900769662712,60283
2010-01-12,19.69900769662712,19.741004760095215,19.578149529587556,19.713731009407116,64130
2010-01-13,19.713731009407116,19.809160261176736,19.555877497452347,19.718227975608375,50000
2010-01-14,19.718227975608375,19.74942529739268,19.411212683045303,19.492573777589495,62014
2010-01-15,19.492573777589495,19.76700559613975,19.441706967387223,19.62243614493863,50000
2010-01-18,19.62243614493863,20.154972711950716,19.395320064399396,20.027451680533442,50000
2010-01-19,20.027451680533442,20.064598334405968,19.748118596793834,19.909621471990253,51265
2010-01-20,19.909621471990253,20.624610655034957,19.789021233240792,20.506115504037776,63721
2010-01-21,20.506115504037776,20.888350578888243,20.347974592474454,20.76742028391031,50000
2010-01-22,20.76742028391031,20.91695893315381,20.579136415591623,20.696835664837327,50000
2010-01-25,20.696835664837327,20.974553692932428,20.65747115580703,20.898706496944076,99826
2010-01-26,20.898706496944076,21.008851365262668,20.536161200901233,20.551371830594704,50000
2010-01-27,20.551371830594704,20.89468341203208,20.524427298972295,20.87775362215854,50000
2010-01-28,20.87775362215854,21.00116731451934,20.765409860255744,20.91239000844288,90161
2010-01-29,20.91239000844288,21.397001555346854,20.71327227579693,21.2505963654332,50000
2010-02-01,21.2505963654332,21.382719943681252,21.224759800733334,21.364109373484595,50000
2010-02-02,21.364109373484595,21.891985348443267,21.33345016252784,21.834150312451797,91767
2010-02-03,21.834150312451797,21.91600953438408,21.804865153022497,21.859427955754697,50000
2010-02-04,21.859427955754697,22.00291187550573,21.824196230935396,21.872353493562652,102662
2010-02-05,21.872353493562652,22.108968093523348,21.61381068187029,22.051401618460456,112866
2010-02-08,22.051401618460456,22.452494999507493,21.92274561789541,22.305108121177415,56173
2010-02-09,22.305108121177415,22.470950138333944,22.032087371469967,22.082382086377557,50000
2010-02-10,22.082382086377557,22.1608810633706,21.847241308596153,22.02159583632122,50000
2010-02-11,22.02159583632122,22.298978463688712,21.533265802701084,21.81577441681492,50000
2010-02-12,21.81577441681492,22.895392047967142,21.714487308615354,22.67389840701941,50000
2010-02-15,22.67389840701941,22.67817467629409,22.100639319455286,22.262421702363504,50000
2010-02-16,22.262421702363504,22.276148502324432,22.18882472312732,22.194645767684626,50000
2010-02-17,22.194645767684626,22.404837358122187,22.18735164617149,22.352210433711676,50000
2010-02-18,22.352210433711676,22.50873415745387,22.195458381229624,22.436430232462428,50000
2010-02-19,22.436430232462428,23.117831475757434,22.216793977664135,23.055622391254268,50000
2010-02-22,23.055622391254268,23.48211166733195,22.94145761399142,23.35218620314263,50000
2010-02-23,23.35218620314263,23.43107084454481,23.097342965925808,23.132930388514218,59967
2010-02-24,23.132930388514218,23.215301473739295,23.016278729988976,23.060454253481616,50000
2010-02-25,23.060454253481616,23.323446804167414,22.94137956787403,23.157259007646847,50000
2010-02-26,23.157259007646847,23.82732693317528,23.094123827716516,23.659814183595415,86698
2010-03-01,23.659814183595415,24.00737587600256,23.626270610824605,23.64105888421293,50000
2010-03-02,23.64105888421293,23.859565858873513,23.071956701278143,23.23707795447561,50000
2010-03-03,23.23707795447561,23.535178516517327,23.193527434695373,23.366708647937728,50000
2010-03-04,23.366708647937728,23.53828346939646,23.22308514210197,23.410452192260575,52983
2010-03-05,23.410452192260575,23.56544382253242,23.376100812749428,23.463960488812837,50000
2010-03-08,23.463960488812837,23.86050355742229,23.458016531320087,23.67011565332422,50000
2010-03-09,23.67011565332422,23.84768278973865,23.531011296694164,23.728438547563723,50000
2010-03-10,23.728438547563723,24.56293829643987,23.59601118771472,24.347469796802287,50000
2010-03-11,24.347469796802287,24.862537413420377,24.342543464341183,24.610608949102236,50000
2010-03-12,24.610608949102236,24.801868447993368,24.340622471057088,24.489717784064613,61363
2010-03-15,24.489717784064613,25.203355055965435,24.345993141906035,24.813089799215298,50000
2010-03-16,24.813089799215298,24.93036403159701,24.295972237057665,24.334207498576962,50000
2010-03-17,24.334207498576962,24.71606909767288,24.254204206687422,24.54921410297762,50000
